0.0307854	74.1551	-0.611728	100
0.0503304	525.117	-0.770596	100
0.0497451	56.6207	-1.169	100
0.0233251	530.618	-0.505548	100
0.0412818	61.721	-0.450802	100
0.0865269	512.767	-0.969974	100
0.0100754	885.768	-0.013378	100
0.00989033	279.975	-1.05757	100
0.025815	436.565	0.496123	100
0.0122544	258.454	-0.951182	100
0.0938937	172.506	-0.704445	100
0.00379805	1079.23	-0.607756	100
0.00826364	697.226	1.1658	100
0.0463366	37.3744	-0.994018	100
0.00570591	238.558	-1.495	100
0.344865	92.7592	-0.327929	100
0.0137006	85.8539	-1.09046	100
0.0534066	367.947	-0.587374	100
0.0248741	902.334	-0.527327	100
0.00367771	622.989	-1.71925	100
0.0123718	128.427	-0.720478	100
0.00379788	1.775e+07	-1.62743	100
0.00913265	365.09	-0.894586	100
0.00395572	386.427	-1.21949	100
0.009776	162.499	-1.27571	100
0.0325711	1409.99	-0.719246	100
0.0892022	511.467	-0.129565	100
0.00279134	85.7192	-2.003	100
0.16256	143.687	1.09209	100
0.0337453	711.833	0.0959538	100
0.00566788	552.259	1.551	100
0.036118	327.627	-0.433893	100
0.0104994	530.066	-0.190202	100
0.00749008	175.605	-1.29296	100
0.00824581	107.399	-1.11202	100
0.00812345	395.642	-0.545134	100
0.0367253	172.19	-0.222628	100
0.0157418	120.889	-0.74219	100
0.0880623	372.411	-0.435006	100
0.207726	65.082	-0.645096	100
0.0515934	206.28	-0.299438	100
0.934545	33.7531	0.367426	100
0.0670585	68.7607	-0.308733	100
0.0521819	1056.52	-0.29761	100
0.0650171	61.0125	-0.259575	100
0.080721	211.316	-0.513829	100
0.0416178	67.768	-0.811263	100
0.0337124	68.6282	-0.864592	100
0.0139347	564.517	-0.139196	100
0.128643	170.484	0.999451	100
0.00678623	8531.6	-1.2373	100
0.0565917	62.3422	-0.25789	100
0.00355116	2152.34	-1.45339	100
0.273476	268.435	-0.871729	100
0.0382717	432.439	-0.419387	100
0.0253697	85.7724	-0.677416	100
0.0315538	108.467	-0.622823	100
0.137117	920.011	-1.02735	100
0.0486103	93.2477	-0.292011	100
0.0103066	289.663	-1.29761	100
0.0559765	894.067	-0.803626	100
316.296	118.935	10.6478	100
0.0177878	253.199	-0.610602	100
0.0572503	95.2019	-0.17374	100
0.0368555	105.686	-0.360451	100
0.0240168	161.566	-0.739069	100
0.0747167	201.951	-0.0923673	100
0.0354636	160.058	-0.167632	100
0.0662434	163.482	-0.600308	100
0.00670202	354.393	-1.0708	100
0.347608	136.988	0.220788	100
0.0116766	659.681	-0.700181	100
0.0869468	86.622	-0.537594	100
0.00496912	102279	-1.73208	100
0.187688	74.7612	0.22142	100
0.0862507	318.953	-0.73748	100
0.0470718	119.805	-0.0676405	100
0.0168997	779.154	-0.355871	100
0.0145162	151.02	-1.05867	100
0.0102514	182.092	-0.866969	100
0.0365997	62.1049	-1.3849	100
0.0268435	163.908	-0.128278	100
0.0180936	393.934	0.168044	100
0.0310236	130.714	-0.683971	100
0.0615535	99.0983	-0.837988	100
0.112383	259.438	-0.651957	100
0.0294414	162.163	-0.692572	100
0.00335442	2139.46	-1.05024	100
0.00545754	837.062	-0.702567	100
0.0423895	510.342	-0.346153	100
0.0230861	403.277	-0.715665	100
0.0142362	413.066	-0.481064	100
0.0230236	713.866	-0.426553	100
0.0106451	255.043	1.61449	100
0.0126878	301.078	-1.06544	100
0.0332884	337.621	-0.805435	100
0.00880079	198.98	-1.51301	100
0.0163757	656.503	-1.20344	100
0.00654513	204.712	-1.3602	100
0.0101924	297.508	-0.854965	100
0.0610236	309.554	0.24372	100
0.00954524	550.45	-1.21675	100
0.0322617	317.409	-0.178529	100
0.0166497	104.247	-1.23571	100
0.0861683	346.85	-0.660586	100
0.0686672	408.299	-0.582979	100
0.00287931	56822.3	-1.80599	100
0.156703	393.988	-0.874476	100
0.0419978	1814.15	-0.507921	100
0.0333592	311.738	-0.809388	100
0.00323207	902.277	-1.17538	100
0.0129796	112.495	-0.525442	100
0.00538908	754.929	-1.53895	100
0.0236435	172.683	-1.01526	100
0.0655016	73.5229	-0.693483	100
0.00923691	225.628	-0.289423	100
0.00387175	1034.2	-0.967429	100
0.0876926	320.431	-0.798716	100
0.0399644	72.3025	-0.900166	100
0.0246182	1555.82	-0.487607	100
0.0058673	187500	-1.92667	100
0.103275	109.436	-0.880965	100
0.0141214	137.815	-0.942658	100
0.00834363	269.072	-1.32429	100
0.0377601	829.07	-0.824226	100
0.0178238	223.523	-0.970062	100
0.245455	126.218	-0.984258	100
0.165149	220.673	-0.444217	100
0.00616244	487.457	-0.985838	100
0.0357196	105.503	-0.732028	100
0.00272288	1224.33	-1.0445	100
0.121717	234.8	-0.679413	100
0.00449482	1719.63	-1.17908	100
0.0270695	768.308	-0.384161	100
0.00588633	144.171	-1.37727	100
0.00410388	716.631	-1.06493	100
0.029196	256.253	-0.621765	100
0.0143271	829.338	-0.754995	100
0.0381557	217.931	-0.816701	100
0.0160822	195.062	-1.05535	100
0.00351203	904.761	-0.320675	100
0.00768456	319.008	-1.31075	100
0.00495109	1267.39	-1.09019	100
0.041032	155.543	-0.523962	100
0.037875	155.895	-0.382722	100
0.0254318	115.736	0.145423	100
0.0124059	588.572	-0.959827	100
0.0112075	88.8987	-1.20013	100
0.00484119	325	-1.99468	100
0.00878927	997.759	-0.451812	100
0.0182782	308.839	-0.736831	100
0.0127741	78.2331	-1.27077	100
0.0412861	391.705	-0.470022	100
0.033521	173.178	-0.701653	100
0.0521484	108.703	-0.778893	100
0.00329932	3549.5	-1.46691	100
0.0231072	509.469	-0.201677	100
0.0188114	2547.42	-0.921689	100
0.00730782	951.338	-1.26708	100
0.00997717	1354.95	-0.843804	100
0.0117688	1074.07	-0.686127	100
0.0193118	529.527	-0.359094	100
0.0114015	266.943	-0.269022	100
0.0284766	226.017	-0.262061	100
0.0119254	213.146	-1.39898	100
0.0245729	1169.84	-1.1578	100
0.0127287	156.173	-0.672408	100
0.0179425	102.536	-0.981051	100
0.0609584	463.228	-0.772586	100
0.00617402	1037.96	-0.757623	100
0.0294082	1222.83	-0.745456	100
0.0391168	67.6897	-0.670547	100
0.00669798	199.796	-1.13697	100
0.0752191	120.42	0.124535	100
0.0637299	168.379	-0.35489	100
0.022547	96.4949	-0.797161	100
0.0116705	183.251	-1.22653	100
0.0294098	99.8271	-0.46709	100
0.368361	118.918	-0.172885	100
0.0694287	339.092	-0.140353	100
0.0227413	108.111	-0.58523	100
0.044334	369.272	-1.01466	100
0.0240276	762.439	-0.684044	100
0.0197913	47.5221	-1.2899	100
0.063648	158.283	-0.190059	100
0.00427716	134.261	-1.46574	100
0.142623	226.532	1.84422	100
0.0669642	82.8206	-0.248827	100
0.0108292	123.165	-1.25085	100
3.46297	98.8534	2.58763	100
0.0340236	195.743	-1.36824	100
0.0251747	323.071	-1.12485	100
0.0707657	358.218	-0.480491	100
0.081901	223.294	-0.653476	100
0.009715	215.167	-0.55147	100
0.0420623	128.733	-0.940288	100
0.00716488	544.11	-1.16457	100
0.00861522	336.307	-1.2019	100
0.03266	100.867	-0.332273	100
0.067796	357.785	-0.608196	100
0.0140112	768.577	-0.773466	100
0.00391475	511034	-1.33998	100
0.0710779	311.182	-0.244677	100
0.0447816	593.152	-0.66164	100
0.00744546	191.333	-0.350564	100
0.0914302	402.366	0.300464	100
0.0043694	1025.68	-0.48805	100
0.0848484	107.516	0.0269495	100
0.01646	97.6975	-0.943853	100
0.014013	145.573	-0.997676	100
0.0319217	530.2	-0.404248	100
0.00746465	933.747	-0.895932	100
0.00496824	833.167	-1.34413	100
0.0177413	226.885	-0.829567	100
0.0107558	299.621	-0.479836	100
